Ticket_ID,Customer_ID,Ticket_Date,Issue_Category,Product_Category,Priority,Status,Assigned_Agent,Response_Time_Hours,Resolution_Time_Hours,Customer_Satisfaction_Rating,Region,Channel,Escalated
TCK106763,CUST46214,2024-12-22 07:20:20,Payment Failure,Furniture,Low,Closed,Priya Nair,0.6,26.64,4.0,East,Chat,No
TCK100240,CUST35333,2024-04-20 08:26:30,Refund Request,Mobile & Accessories,Low,Resolved,Priya Nair,0.41,19.41,4.0,East,Chat,No
TCK109954,CUST20604,2024-05-17 15:53:41,Billing Issue,Home Appliances,Low,Closed,Rohan Mehta,0.55,42.14,1.0,South,Chat,No
TCK105207,CUST47204,2024-10-14 16:29:48,Billing Issue,Books & Media,High,Resolved,Divya Menon,5.93,0.5,4.0,Central,Web,No
TCK100231,CUST38980,2024-09-02 04:56:09,Refund Request,Software/Subscription,Medium,Open,Aarav Sharma,1.17,,,Central,Chat,No
TCK106796,CUST13576,2024-02-28 08:05:26,Technical Support,Software/Subscription,Critical,Resolved,Priya Nair,0.67,0.63,4.0,West,Phone,No
TCK110912,CUST46911,2024-06-05 04:09:14,Payment Failure,Fashion,High,Closed,Rahul Joshi,27.06,14.91,3.0,South,Email,No
TCK108099,CUST15609,2024-02-20 12:32:35,Login Problem,Electronics,Medium,Open,Aarav Sharma,0.78,,,West,Web,No
TCK104254,CUST34777,2024-07-16 18:29:53,Feature Request,Furniture,Medium,Closed,Karan Verma,0.61,16.6,4.0,South,Phone,Yes
TCK106249,CUST37721,2024-03-23 05:14:47,Feature Request,Mobile & Accessories,Critical,In Progress,Vikram Rao,3.46,,,East,Email,No
TCK104448,CUST42506,2024-05-27 15:33:08,Refund Request,Electronics,Low,Closed,Pooja Desai,14.76,30.38,3.0,Central,Email,No
TCK101019,CUST41592,2024-02-17 01:41:59,Warranty Claim,Groceries,Medium,Resolved,Rahul Joshi,0.72,35.7,3.0,East,Phone,No
TCK107128,CUST34990,2024-06-08 14:28:32,Account Access,Books & Media,Low,Closed,Rahul Joshi,3.37,11.47,3.0,North,Web,No
TCK108628,CUST41015,2024-08-24 22:35:23,Technical Support,Mobile & Accessories,Medium,Closed,Ishita Kapoor,0.1,11.86,4.0,South,Email,No
TCK101761,CUST16733,2024-01-12 08:59:08,Delivery Delay,Electronics,Critical,Resolved,Rohan Mehta,0.25,1.85,4.0,North,Web,Yes
TCK103887,CUST27449,2024-08-09 07:37:52,Payment Failure,Furniture,High,Resolved,Ishita Kapoor,6.02,1.2,4.0,North,Web,No
TCK111025,CUST46269,2024-01-28 20:29:44,Order Cancellation,Books & Media,Medium,Closed,Sneha Reddy,0.47,30.41,3.0,Central,Phone,No
TCK110760,CUST22869,2024-08-26 01:52:14,Feature Request,Furniture,Critical,Closed,Ananya Iyer,0.11,2.27,4.0,Central,Chat,Yes
TCK101104,CUST28970,2024-08-03 02:24:50,Payment Failure,Electronics,Low,Closed,Pooja Desai,3.54,4.2,5.0,East,Web,No
TCK109939,CUST46994,2024-07-27 20:20:32,Login Problem,Electronics,Medium,Resolved,Rohan Mehta,1.84,8.66,5.0,East,Chat,No
TCK107748,CUST37465,2024-05-15 07:51:51,Payment Failure,Fashion,Low,Resolved,Divya Menon,4.24,27.16,4.0,West,Email,No
TCK108728,CUST41289,2024-05-06 20:17:10,Account Access,Software/Subscription,High,Closed,Neha Gupta,0.24,0.64,5.0,Central,Chat,No
TCK106499,CUST31944,2024-03-18 14:55:48,Feature Request,Home Appliances,Low,Closed,Priya Nair,0.12,39.34,2.0,North,Email,No
TCK109454,CUST34043,2024-10-04 15:26:34,Feature Request,Software/Subscription,Low,Closed,Vikram Rao,3.28,38.02,3.0,North,Phone,No
TCK103252,CUST20316,2024-12-31 10:22:12,Account Access,Home Appliances,High,Open,Arjun Malhotra,1.63,,,East,Chat,No
TCK109806,CUST46193,2024-02-23 22:49:36,Feature Request,Software/Subscription,High,Closed,Sneha Reddy,0.55,2.38,5.0,West,Chat,No
TCK108688,CUST17306,2024-08-08 22:32:52,Order Cancellation,Mobile & Accessories,Medium,Closed,Arjun Malhotra,0.26,54.69,3.0,West,Chat,No
TCK103064,CUST46535,2024-09-26 19:13:24,Delivery Delay,Groceries,Medium,Closed,Sneha Reddy,0.74,31.98,,East,Phone,No
TCK104833,CUST24746,2024-05-01 19:24:48,Payment Failure,Furniture,Medium,Resolved,Arjun Malhotra,1.08,5.43,4.0,West,Web,No
TCK104258,CUST22594,2024-07-13 18:20:21,App Crash,Home Appliances,High,Closed,Sneha Reddy,1.21,7.28,3.0,North,Chat,No
TCK105721,CUST49080,2024-05-07 08:13:48,Login Problem,Furniture,Low,Closed,Vikram Rao,0.86,23.95,5.0,East,Phone,No
TCK102948,CUST14326,2024-11-10 18:04:39,App Crash,Electronics,Medium,In Progress,Divya Menon,2.28,,,South,Email,No
TCK111100,CUST16843,2024-07-25 14:33:30,App Crash,Furniture,Critical,Open,Arjun Malhotra,0.32,,,Central,Chat,Yes
TCK111464,CUST29939,2024-01-31 20:26:58,Technical Support,Groceries,Medium,Closed,Ananya Iyer,0.25,25.92,2.0,South,Phone,No
TCK107062,CUST27151,2024-06-04 11:21:31,Billing Issue,Fashion,Low,Closed,Arjun Malhotra,0.6,7.85,,Central,Chat,No
TCK103432,CUST16497,2024-09-18 09:03:55,Order Cancellation,Fashion,Low,Closed,Manish Kumar,24.38,48.53,4.0,East,Email,No
TCK111492,CUST43731,2024-06-23 02:22:40,App Crash,Software/Subscription,Low,Resolved,Divya Menon,0.13,17.71,5.0,Central,Chat,No
TCK104650,CUST45196,2024-08-16 06:56:53,Product Defect,Groceries,High,Closed,Priya Nair,0.68,11.72,3.0,,Web,No
TCK110554,CUST23531,2024-01-06 03:37:19,Order Cancellation,Fashion,Low,In Progress,Aarav Sharma,1.34,,,South,Email,No
TCK106741,CUST29794,2024-08-03 01:49:15,Feature Request,Home Appliances,Medium,Resolved,Manish Kumar,0.16,1.95,,South,Phone,No
TCK110339,CUST14683,2024-01-24 06:03:44,Refund Request,Software/Subscription,Medium,Resolved,Aarav Sharma,0.25,2.58,5.0,Central,Phone,No
TCK110195,CUST11538,2024-06-18 13:47:18,Product Defect,Books & Media,Medium,Resolved,Rahul Joshi,0.21,23.86,5.0,East,Phone,No
TCK108266,CUST41674,2024-07-29 07:05:59,Product Defect,Electronics,Medium,Closed,Ananya Iyer,8.65,8.82,4.0,Central,Web,No
TCK101035,CUST19256,2024-10-21 04:52:42,Account Access,Mobile & Accessories,Critical,Closed,Vikram Rao,0.59,0.5,4.0,East,Phone,Yes
TCK102265,CUST18739,2024-06-02 21:16:50,Delivery Delay,Books & Media,High,Closed,Vikram Rao,1.31,15.54,4.0,East,Chat,No
TCK105717,CUST24313,2024-11-26 09:42:01,Product Defect,Books & Media,High,In Progress,Pooja Desai,0.51,,,South,Phone,No
TCK110432,CUST41500,2024-10-20 20:39:05,Order Cancellation,Fashion,High,Resolved,Karan Verma,0.93,2.31,5.0,West,Chat,No
TCK104398,CUST39296,2024-07-01 09:27:54,Login Problem,Furniture,Medium,Resolved,Rahul Joshi,0.3,15.66,3.0,North,Phone,No
TCK111239,CUST35262,2024-01-23 08:00:35,Account Access,Furniture,Low,In Progress,Karan Verma,0.1,,,South,Chat,No
TCK100907,CUST20747,2024-10-05 23:44:15,App Crash,Home Appliances,Low,Closed,Priya Nair,0.1,19.47,4.0,North,Web,No
TCK109728,CUST40280,2024-12-06 00:40:23,App Crash,Mobile & Accessories,Low,Closed,Ishita Kapoor,0.94,62.79,3.0,East,Email,No
TCK110901,CUST20750,2024-03-15 21:27:14,Payment Failure,Home Appliances,Medium,Closed,Sneha Reddy,0.69,2.08,3.0,South,Chat,Yes
TCK100369,CUST28957,2024-03-31 22:32:36,App Crash,Groceries,Medium,In Progress,Ananya Iyer,0.32,,,Central,Phone,No
TCK110163,CUST32475,2024-10-04 05:23:49,Feature Request,Fashion,High,Closed,Aarav Sharma,0.62,4.92,5.0,South,Email,Yes
TCK101416,CUST14175,2024-07-26 13:48:47,Account Access,Fashion,Medium,Resolved,Priya Nair,2.15,21.57,,West,Chat,No
TCK105525,CUST32073,2024-12-22 02:37:45,Warranty Claim,Software/Subscription,Low,Closed,Ishita Kapoor,1.8,32.54,3.0,North,Email,No
TCK102287,CUST31007,2024-12-20 03:13:00,Order Cancellation,Furniture,Low,Resolved,Rahul Joshi,0.1,27.88,3.0,Central,Web,No
TCK110303,CUST46627,2024-04-17 01:43:16,Login Problem,Fashion,Low,Closed,Ishita Kapoor,1.89,19.92,3.0,Central,Email,No
TCK105304,CUST15282,2024-04-11 20:21:06,Account Access,Home Appliances,Medium,Resolved,Rohan Mehta,0.99,32.54,4.0,West,Email,No
TCK100469,CUST42421,2024-04-14 06:56:41,Technical Support,Software/Subscription,Medium,Closed,Vikram Rao,5.16,5.76,5.0,East,Web,No
TCK110903,CUST34125,2024-07-18 18:23:23,Login Problem,Fashion,Low,Resolved,Rahul Joshi,26.36,37.01,4.0,Central,Email,No
TCK105332,CUST40164,2024-02-05 09:46:25,App Crash,Mobile & Accessories,Medium,Closed,Divya Menon,0.52,11.9,5.0,South,Phone,No
TCK108152,CUST22965,2024-08-14 12:09:43,Billing Issue,Fashion,Medium,Closed,Neha Gupta,0.13,22.62,4.0,West,Phone,No
TCK105293,CUST14641,2024-07-26 11:24:15,Refund Request,Furniture,High,Resolved,Manish Kumar,8.29,5.22,4.0,West,Email,No
TCK103725,CUST15492,2024-12-17 09:23:54,Technical Support,Books & Media,Medium,Closed,Karan Verma,0.56,67.3,4.0,West,Phone,No
TCK102901,CUST10464,2024-08-31 11:14:34,Refund Request,Home Appliances,Medium,Resolved,Aditya Singh,6.43,4.73,5.0,North,Email,No
TCK101722,CUST21384,2024-06-05 13:20:29,Technical Support,Mobile & Accessories,Low,Closed,Ishita Kapoor,0.9,10.85,5.0,West,Phone,No
TCK111157,CUST38508,2024-09-25 07:17:01,Payment Failure,Electronics,Medium,Resolved,Rahul Joshi,0.49,42.7,4.0,North,Email,No
TCK111343,CUST47467,2024-02-19 15:07:07,Login Problem,Groceries,Medium,Closed,Rahul Joshi,2.18,29.68,4.0,West,Email,No
TCK103185,CUST19794,2024-03-25 23:41:28,Delivery Delay,Software/Subscription,Medium,Closed,Pooja Desai,4.46,32.8,3.0,East,Chat,No
TCK110369,CUST25860,2024-02-16 09:29:04,Account Access,Electronics,Low,Resolved,Neha Gupta,0.34,0.5,4.0,South,Phone,No
TCK101825,CUST10422,2024-11-08 20:53:35,Payment Failure,Fashion,Medium,Resolved,Priya Nair,3.34,11.45,4.0,North,Email,Yes
TCK103081,CUST39513,2024-09-30 15:07:54,Order Cancellation,Home Appliances,Medium,Closed,Rahul Joshi,5.05,10.46,5.0,North,Email,No
TCK106923,CUST25958,2024-10-12 10:49:09,Technical Support,Software/Subscription,Low,Closed,Arjun Malhotra,0.79,7.46,4.0,North,Chat,Yes
TCK103024,CUST28246,2024-10-18 10:56:51,Refund Request,Books & Media,Medium,Resolved,Karan Verma,0.18,6.85,4.0,South,Chat,No
TCK110559,CUST40924,2024-11-13 01:45:22,Product Defect,Books & Media,Medium,Closed,Priya Nair,0.45,2.72,2.0,West,Phone,No
TCK109754,CUST36628,2024-12-06 09:27:59,Account Access,Electronics,High,Resolved,Aarav Sharma,0.1,4.19,4.0,North,Chat,No
TCK101902,CUST49778,2024-11-02 02:13:30,Technical Support,Groceries,High,Closed,Manish Kumar,1.02,21.29,4.0,West,Chat,No
TCK103233,CUST43730,2024-11-26 03:58:32,Order Cancellation,Electronics,Medium,In Progress,Divya Menon,0.39,,,Central,Phone,No
TCK103955,CUST49362,2024-12-17 11:03:38,Payment Failure,Electronics,Medium,Closed,Neha Gupta,0.48,2.1,4.0,West,Chat,No
TCK101919,CUST44688,2024-12-22 18:11:13,Account Access,Furniture,Low,Resolved,Rohan Mehta,0.1,0.5,4.0,East,Email,No
TCK105313,CUST44602,2024-04-21 04:54:28,Refund Request,Books & Media,High,Closed,Ishita Kapoor,3.86,1.02,5.0,Central,Email,No
TCK107842,CUST22633,2024-01-05 10:35:37,Feature Request,Electronics,Medium,In Progress,Divya Menon,0.84,,,North,Chat,No
TCK101570,CUST43664,2024-05-17 04:54:56,Billing Issue,Furniture,Low,Closed,Aditya Singh,14.14,0.5,4.0,West,Email,No
TCK108905,CUST42870,2024-12-27 23:45:24,Refund Request,Books & Media,Critical,Resolved,Arjun Malhotra,2.86,0.5,4.0,Central,Web,No
TCK100348,CUST40500,2024-04-29 03:38:32,Product Defect,Furniture,Medium,Closed,Manish Kumar,1.46,3.4,4.0,Central,Web,No
TCK101243,CUST43647,2024-02-11 19:12:16,Order Cancellation,Furniture,Low,Resolved,Priya Nair,0.33,9.41,4.0,,Chat,No
TCK100421,CUST48954,2024-02-22 20:46:19,Refund Request,Groceries,Medium,Closed,Divya Menon,4.05,21.0,4.0,Central,Email,No
TCK106456,CUST35793,2024-09-12 01:55:31,Refund Request,Software/Subscription,Low,Closed,Karan Verma,0.74,27.51,5.0,West,Chat,No
TCK109159,CUST49839,2024-03-14 10:05:38,Technical Support,Software/Subscription,High,Closed,Karan Verma,1.34,1.1,4.0,South,Phone,No
TCK100038,CUST46066,2024-02-08 00:34:31,Billing Issue,Electronics,Critical,Open,Manish Kumar,8.79,,,North,Web,No
TCK103596,CUST33533,2024-08-14 22:30:02,Order Cancellation,Groceries,Medium,Closed,Aditya Singh,2.39,51.27,3.0,North,Email,Yes
TCK109864,CUST17182,2024-09-10 18:57:11,Warranty Claim,Software/Subscription,Low,Resolved,Aarav Sharma,0.38,22.36,5.0,West,Phone,No
TCK104334,CUST35750,2024-04-23 17:26:23,Product Defect,Furniture,High,Open,Pooja Desai,0.4,,,West,Phone,No
TCK108887,CUST16929,2024-10-21 10:24:58,Product Defect,Groceries,Low,Closed,Vikram Rao,11.28,24.5,4.0,East,Email,No
TCK110568,CUST21482,2024-05-24 20:39:28,App Crash,Groceries,Medium,Open,Manish Kumar,1.18,,,East,Web,Yes
TCK101032,CUST24455,2024-01-25 12:13:43,Delivery Delay,Furniture,Low,Resolved,Arjun Malhotra,0.33,12.19,3.0,East,Phone,No
TCK111524,CUST20474,2024-08-11 23:46:44,Payment Failure,Furniture,High,Closed,Divya Menon,0.4,2.48,3.0,West,Chat,Yes
TCK104234,CUST44128,2024-08-03 18:59:25,Feature Request,Home Appliances,Low,Closed,Priya Nair,3.15,7.13,5.0,East,Chat,No
TCK107147,CUST34242,2024-12-24 13:13:39,App Crash,Groceries,Low,Closed,Neha Gupta,3.42,23.11,3.0,West,Email,No
TCK108162,CUST13144,2024-04-19 00:16:51,Delivery Delay,Software/Subscription,Medium,Resolved,Divya Menon,2.66,26.09,3.0,West,Email,Yes
TCK108038,CUST13238,2024-11-20 19:14:02,Product Defect,Furniture,Low,Closed,Rohan Mehta,3.07,0.5,4.0,North,Email,No
TCK110622,CUST10646,2024-01-17 05:55:45,Delivery Delay,Electronics,Critical,Closed,Neha Gupta,0.93,20.53,5.0,East,Phone,Yes
TCK100764,CUST17619,2024-04-10 03:03:15,Login Problem,Furniture,Medium,Closed,Rahul Joshi,0.19,64.22,3.0,South,Web,No
TCK104878,CUST22412,2024-02-03 16:51:12,Warranty Claim,Groceries,Medium,Closed,Vikram Rao,3.18,3.53,5.0,East,Chat,No
TCK110773,CUST23352,2024-01-02 13:07:44,App Crash,Furniture,High,Resolved,Pooja Desai,2.34,6.87,4.0,Central,Chat,Yes
TCK108524,CUST10030,2024-08-14 07:53:35,Billing Issue,Furniture,High,Closed,Arjun Malhotra,0.1,7.35,5.0,East,Chat,No
TCK110720,CUST34401,2024-02-19 08:44:31,Product Defect,Home Appliances,Low,Resolved,Priya Nair,1.66,1.06,5.0,Central,Chat,No
TCK102485,CUST15660,2024-08-09 12:42:20,Product Defect,Fashion,Medium,Closed,Rahul Joshi,0.44,0.5,4.0,West,Email,No
TCK106561,CUST43410,2024-03-05 19:05:59,Billing Issue,Books & Media,Low,Resolved,Sneha Reddy,1.82,7.19,5.0,North,Chat,No
TCK101223,CUST19702,2024-02-18 00:32:27,Technical Support,Home Appliances,Critical,Closed,Pooja Desai,0.46,6.54,5.0,South,Chat,Yes
TCK110492,CUST35090,2024-11-11 21:48:09,Product Defect,Furniture,Low,Closed,Aditya Singh,0.1,57.14,3.0,,Chat,No
TCK108301,CUST46161,2024-11-02 20:22:06,Order Cancellation,Furniture,Low,Resolved,Rahul Joshi,1.19,14.25,3.0,Central,Chat,No
TCK102135,CUST38312,2024-09-18 08:35:33,Refund Request,Home Appliances,Medium,Resolved,Sneha Reddy,2.9,63.24,3.0,West,Chat,No
TCK102424,CUST34124,2024-07-16 17:36:33,Product Defect,Furniture,Low,In Progress,Rohan Mehta,0.13,,,South,Chat,No
TCK104270,CUST31818,2024-12-04 11:46:47,Product Defect,Home Appliances,High,Closed,Karan Verma,5.07,2.39,4.0,East,Web,No
TCK106791,CUST22425,2024-07-25 07:33:37,Delivery Delay,Furniture,Medium,Closed,Neha Gupta,1.14,2.35,5.0,Central,Phone,No
TCK104541,CUST10827,2024-06-29 22:05:54,App Crash,Software/Subscription,High,In Progress,Aditya Singh,2.14,,,West,Chat,No
TCK108829,CUST25572,2024-09-16 01:13:11,Delivery Delay,Groceries,Low,Closed,Ishita Kapoor,0.1,8.24,5.0,Central,Email,No
TCK106498,CUST48187,2024-05-07 23:18:15,Order Cancellation,Furniture,Medium,Closed,Rahul Joshi,0.72,14.27,4.0,South,Phone,Yes
TCK106445,CUST11137,2024-06-16 20:03:59,Product Defect,Furniture,High,Closed,Aditya Singh,0.24,8.78,3.0,North,Phone,No
TCK106596,CUST34120,2024-04-18 01:03:22,Login Problem,Mobile & Accessories,Medium,Closed,Vikram Rao,0.52,20.18,5.0,East,Chat,No
TCK101576,CUST22200,2024-06-05 03:32:46,Technical Support,Electronics,Medium,Closed,Aditya Singh,2.61,16.7,4.0,North,Email,No
TCK100510,CUST25608,2024-06-12 00:58:02,Payment Failure,Electronics,High,Resolved,Divya Menon,6.56,6.36,5.0,South,Web,No
TCK109487,CUST46606,2024-12-01 16:50:30,App Crash,Home Appliances,Low,Closed,Rohan Mehta,0.27,14.93,4.0,Central,Phone,No
TCK106432,CUST25165,2024-01-24 18:00:31,Order Cancellation,Groceries,Critical,Closed,Karan Verma,2.93,14.5,5.0,East,Email,Yes
TCK109084,CUST28335,2024-08-14 04:33:03,App Crash,Groceries,Critical,Closed,Vikram Rao,1.64,1.32,4.0,East,Email,No
TCK102305,CUST14621,2024-09-04 14:50:07,Login Problem,Home Appliances,High,Open,Manish Kumar,3.33,,,South,Web,No
TCK106963,CUST45886,2024-11-09 18:52:02,Delivery Delay,Books & Media,Low,Closed,Ananya Iyer,0.29,6.94,4.0,South,Phone,No
TCK107700,CUST20384,2024-01-15 10:14:51,Order Cancellation,Fashion,Medium,Closed,Rohan Mehta,0.89,8.54,4.0,West,Email,No
TCK100749,CUST36251,2024-11-01 06:48:25,Technical Support,Electronics,Medium,Closed,Aditya Singh,1.39,29.32,3.0,South,Web,No
TCK104112,CUST17460,2024-05-05 22:41:20,Feature Request,Furniture,Medium,Closed,Ananya Iyer,2.08,3.37,3.0,Central,Chat,Yes
TCK111647,CUST29067,2024-11-08 00:18:24,Technical Support,Books & Media,Low,Closed,Ishita Kapoor,0.78,18.11,5.0,West,Email,No
TCK101260,CUST43643,2024-08-17 12:53:07,App Crash,Books & Media,Medium,Resolved,Divya Menon,0.1,16.44,4.0,South,Phone,Yes
TCK103078,CUST37851,2024-05-14 02:48:20,Product Defect,Software/Subscription,Medium,Closed,Karan Verma,10.82,18.72,4.0,East,Chat,No
TCK106787,CUST42279,2024-07-04 04:57:59,Payment Failure,Mobile & Accessories,Critical,Closed,Neha Gupta,0.62,1.02,3.0,West,Email,Yes
TCK101889,CUST45573,2024-04-24 21:17:17,Technical Support,Furniture,High,In Progress,Ananya Iyer,0.49,,,North,Phone,No
TCK111677,CUST22331,2024-04-16 07:17:40,Refund Request,Home Appliances,Low,Closed,Priya Nair,0.16,2.62,5.0,West,Phone,No
TCK109945,CUST27263,2024-08-13 19:27:07,Delivery Delay,Mobile & Accessories,Low,In Progress,Pooja Desai,2.88,,,East,Web,No
TCK100712,CUST15011,2024-10-09 12:05:45,Login Problem,Electronics,Medium,Closed,Rahul Joshi,0.16,19.39,4.0,Central,Phone,Yes
TCK108830,CUST29266,2024-11-19 05:39:45,Warranty Claim,Mobile & Accessories,Low,Resolved,Sneha Reddy,3.33,14.95,3.0,North,Email,No
TCK111055,CUST48861,2024-06-18 04:25:56,Order Cancellation,Electronics,Medium,Closed,Aditya Singh,1.71,15.35,3.0,West,Web,No
TCK110480,CUST33179,2024-05-14 20:43:10,App Crash,Books & Media,Low,Closed,Vikram Rao,4.56,6.5,2.0,South,Email,No
TCK110815,CUST24431,2024-10-09 10:06:00,Refund Request,Mobile & Accessories,High,Closed,Neha Gupta,0.19,15.29,4.0,East,Phone,Yes
TCK106862,CUST10784,2024-05-04 07:10:47,Order Cancellation,Electronics,Low,Open,Aarav Sharma,0.41,,,North,Phone,No
TCK101373,CUST33445,2024-04-30 20:29:04,Warranty Claim,Mobile & Accessories,Critical,Closed,Neha Gupta,0.12,1.13,3.0,South,Chat,Yes
TCK107108,CUST28897,2024-10-03 07:20:36,App Crash,Home Appliances,Medium,Resolved,Ishita Kapoor,2.43,5.04,4.0,South,Web,No
TCK100713,CUST48134,2024-08-12 19:44:47,Account Access,Fashion,Medium,Closed,Vikram Rao,4.18,1.19,5.0,North,Email,No
TCK103330,CUST28683,2024-03-28 22:20:25,Warranty Claim,Software/Subscription,Medium,Resolved,Karan Verma,0.1,14.22,4.0,West,Phone,Yes
TCK109240,CUST20884,2024-08-09 12:20:10,Order Cancellation,Electronics,Medium,Closed,Divya Menon,0.38,11.85,4.0,South,Chat,No
TCK105752,CUST31388,2024-01-02 16:49:00,Billing Issue,Software/Subscription,Low,Open,Ishita Kapoor,0.1,,,South,Phone,No
TCK109563,CUST21350,2024-01-31 02:32:20,Order Cancellation,Mobile & Accessories,High,Closed,Karan Verma,0.27,15.37,5.0,East,Web,No
TCK108332,CUST41427,2024-12-25 16:39:17,Feature Request,Mobile & Accessories,Critical,Open,Vikram Rao,0.34,,,Central,Phone,Yes
TCK105652,CUST38768,2024-01-06 08:26:22,Refund Request,Books & Media,High,Closed,Rahul Joshi,3.68,37.13,3.0,South,Email,Yes
TCK108284,CUST49876,2024-04-26 06:28:06,Technical Support,Fashion,Medium,Closed,Manish Kumar,2.65,18.78,4.0,East,Email,No
TCK104992,CUST16280,2024-11-14 00:16:06,Billing Issue,Books & Media,Low,Closed,Sneha Reddy,0.21,17.9,4.0,North,Chat,No
TCK104521,CUST42992,2024-07-08 23:24:41,Delivery Delay,Mobile & Accessories,High,Closed,Priya Nair,4.2,4.4,4.0,South,Web,No
TCK109167,CUST14729,2024-12-11 06:11:37,Product Defect,Mobile & Accessories,High,Closed,Karan Verma,7.99,30.92,3.0,West,Email,No
TCK101483,CUST32570,2024-11-12 05:09:18,Product Defect,Software/Subscription,High,In Progress,Manish Kumar,2.45,,,South,Chat,No
TCK101490,CUST18171,2024-04-17 11:36:38,Login Problem,Groceries,High,Closed,Ananya Iyer,0.98,3.53,3.0,North,Chat,No
TCK100105,CUST34285,2024-01-27 18:43:24,Order Cancellation,Groceries,Medium,Closed,Pooja Desai,0.4,1.59,5.0,North,Phone,No
TCK107963,CUST18874,2024-12-19 21:01:57,Technical Support,Home Appliances,Low,Closed,Divya Menon,0.1,23.54,,Central,Phone,No
TCK101795,CUST33109,2024-04-26 22:46:21,App Crash,Groceries,Critical,Resolved,Arjun Malhotra,0.9,5.8,4.0,Central,Phone,No
TCK108240,CUST39040,2024-02-05 17:31:23,Feature Request,Software/Subscription,Low,Closed,Rahul Joshi,1.15,61.74,2.0,Central,Chat,No
TCK101822,CUST31712,2024-12-01 15:59:29,Billing Issue,Home Appliances,High,Closed,Rahul Joshi,1.89,15.55,5.0,Central,Phone,No
TCK102387,CUST20375,2024-04-27 21:01:52,Order Cancellation,Software/Subscription,Medium,Closed,Ishita Kapoor,1.99,1.64,5.0,South,Chat,No
TCK104266,CUST44774,2024-08-17 22:17:37,Product Defect,Electronics,Critical,Closed,Karan Verma,0.15,3.18,4.0,West,Phone,Yes
TCK110008,CUST33284,2024-03-08 20:13:41,Delivery Delay,Home Appliances,Low,Closed,Ananya Iyer,0.5,6.01,5.0,East,Chat,No
TCK105569,CUST38383,2024-11-04 17:30:08,Feature Request,Books & Media,Low,Closed,Neha Gupta,0.26,29.65,4.0,North,Phone,Yes
TCK101742,CUST41970,2024-06-17 08:14:55,Payment Failure,Furniture,Critical,Closed,Divya Menon,6.94,8.06,2.0,Central,Email,Yes
TCK101659,CUST39096,2024-10-30 11:08:49,Feature Request,Electronics,Low,Closed,Priya Nair,0.23,16.08,3.0,East,Phone,No
TCK100213,CUST13447,2024-03-01 10:06:35,Product Defect,Electronics,High,Closed,Karan Verma,2.05,7.27,4.0,North,Chat,No
TCK105439,CUST48472,2024-07-02 03:24:44,Refund Request,Mobile & Accessories,High,Closed,Rahul Joshi,6.5,15.01,4.0,North,Chat,No
TCK105805,CUST38448,2024-06-06 20:31:44,Delivery Delay,Books & Media,Medium,Closed,Arjun Malhotra,0.41,20.16,4.0,Central,Chat,No
